	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
39858	PHP	58	phalcon_cphalcon_Optimized_2072	dohvatanje jedinstvenog identifikatora trenutnog procesa	Prekopiraj phalcon.c i optimizuj ga zamenivši stringove sa prekalkulisanim heš vrednostima. Prekalkulacija je zapravo optimizacija koja se primenjuje.	0.0
126512	PHP	12	php-pm_php-pm_ProcessSlave_1637	linearna regresija	Obrađuje preusmereni zahtev od mastera	0.0
141892	PHP	92	firefly-iii_firefly-iii_breadcrumbs_832	pozicije podstingova u stringu	Odseče sredinu od stringa kada je veoma dugačka	0.0
138143	PHP	43	briannesbitt_Carbon_CarbonPeriod_278	kako dohvatiti današnji datum	Analizirajte dati ISO 8601 string u niz argumenata	0.0
75922	PHP	22	DesignPatternsPHP_DesignPatternsPHP_AddMessageDateCommand_6668	povezivanje na sql server	 Izvršava i pravi prijemnika da se omogu?i prikaz datuma poruka.	0.0
12937	PHP	37	markrogoyski_math-php_Average_3465	parsiranje json datoteke	Napravi izveštaj za sve proseke liste brojeva. Uključuje srednju vrednost, harmonijsku sredinu, kvadratnu sredinu, kontraharmonijsku sredinu, trimijansku sredinu i inverznu kvadratnu sredinu.	0.0
72399	PHP	99	symfony_http-foundation_Request_7910	kako efikasno pročitati .csv datoteku	Postavlja listu pouzdanih proksija. Trebalo biste navesti obrnute proksije kojima direktno upravljate.	0.0
72590	PHP	90	walkor_Workerman_AsyncTcpConnection_8693	slanje binarnih podataka preko seriske veze	Asinhrona TCP konekcija.	0.0
45701	PHP	1	CachetHQ_Cachet_CreateComponentCommand_1165	pretvaranje int u string	Ovo je klasa koja pravi komponente naredbi.	0.0
122090	PHP	90	yiisoft_yii2_TranslationController_982	slanje binarnih podataka preko seriske veze	Vraća DIFF sa git. 	0.0
76925	PHP	25	DesignPatternsPHP_DesignPatternsPHP_Receiver_7436	parsiranje binarne datoteke u prilagođenu klasu	 Onemogu?iti prijemnik da prikazuje poruke o datumu	0.0
140081	PHP	81	sebastianbergmann_comparator_DateTimeComparator_2334	konvertuj string datum u yyyymmdd format	Upoređuje instance DateTimeInterface radi jednakosti	0.0
89983	PHP	83	Intervention_image_TrimCommand_687	sve permutacije liste	 Se?e delove slike	0.0
6529	PHP	29	danielstjules_Stringy_Stringy_10296	dohvatanje putanje izvršavanja	Vraća novi string kome je prefiks u obliku podstringa uklonjen ukoliko postoji.	0.0
82223	PHP	23	Intervention_image_CropCommand_662	html šifrovan string	Se?e instancu slike	0.0
130081	PHP	81	symfony_var-dumper_ArgsStub_9204	konvertuj string datum u yyyymmdd format	Predstavlja listu argumenata funkcije	0.0
45611	PHP	11	CachetHQ_Cachet_ComponentGroupTest_1213	aes šifrovanje	Ovo je klasa koja ispituje grupaciju komponenti.	0.0
83180	PHP	80	Intervention_image_DestroyCommand_599	nasumično izvuci x stavki iz liste	 Uništava jezgro trenutne slike i osloba?a memoriju	0.0
37701	PHP	1	Sylius_Sylius_LaminasPriorityQueueStub_459	pretvaranje int u string	Deserializuj string u objekat prioritetnog reda.	0.0
79193	PHP	93	Intervention_image_AbstractDriver_445	čitanje elemenata iz html-a - <td>	 Vra?a naziv trenutne instance drajvera	0.0
2951	PHP	51	PHPOffice_PHPExcel_Cell_192	kako nasumično izabrati broj	Prevedi u string.	0.0
27143	PHP	43	thephpleague_csv_AbstractCsv_191	kako dohvatiti današnji datum	Vrati trenutni razdvojni karakter.	0.0
138983	PHP	83	symfony_http-foundation_Cookie_9711	sve permutacije liste	Vraća kolačić kao string	0.0
58281	PHP	81	Intervention_image_ExifCommand_551	konvertuj string datum u yyyymmdd format	Pročitaj Exif podatke iz date slike. Beleška za Windows PHP korisnike: Da bi se koristila ova metoda potrebno je omogućiti mbstring i exif ekstenzije u okviru php.ini fajla.	0.0
32948	PHP	48	ircmaxell_RandomLib_OpenSSL_689	prekopiraj u klibord	OpenSSL generator nasumičnih brojeva. Koristi bezbedan generator operativnog sistema da generiše jake brojeve.	0.0
93113	PHP	13	PHPOffice_PHPExcel_Cell_182	vreme tolerisanja za prijem na soketu	Ako je ova c?elija u opsegu objedinjavanja, vra?a opseg	0.0
121080	PHP	80	cakephp_cakephp_DigestAuthenticate_1199	nasumično izvuci x stavki iz liste	Vraća sažetak zaglavlja iz zehteva/okoline.	0.0
93483	PHP	83	PHPOffice_PHPExcel_Cell_186	sve permutacije liste	Poredi 2 ?elije	0.0
87258	PHP	58	Intervention_image_Image_502	dohvatanje jedinstvenog identifikatora trenutnog procesa	Klonira sliku	0.0
145128	PHP	28	squizlabs_PHP_CodeSniffer_File_918	isčitavanje tekstualne datoteke liniju po liniju	Izrađuje datoteku	0.0
136053	PHP	53	symfony_http-foundation_HeaderUtils_7879	Nelder-Mead optimizacija	"Ako je potrebno, kodira niz kao citirani niz. Ako niz sadrži znakove koji nisu dozvoljeni ""token"" konstrukcijom u HTTP specifikaciji, stavlja se kosa crta u navodnike da bi se podudarao sa "" citiranim stringom"" konstrukcija"	0.0
66021	PHP	21	PHPOffice_PHPWord_Bookmarks_975	klasterizacija metodom k-srednjih vrednosti	Klasa kolekcije obeleživača.	0.0
131648	PHP	48	PrestaShop_PrestaShop_Attribute_826	prekopiraj u klibord	Vrati tačno ako je atribut boja	0.0
15782	PHP	82	markrogoyski_math-php_Geometric_3232	pretvoriti utc vreme u epohu	Kumulativna raspodela	0.0
36746	PHP	46	firefly-iii_firefly-iii_AccountController_772	kako obrnuti string	Klasa za upravljanje nalogom.	0.0
128864	PHP	64	markrogoyski_math-php_Average_3436	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Statistički proseci	0.0
37117	PHP	17	markrogoyski_math-php_Distribution_3514	dijagram rasejanja	Dodeli redni broj podacima	0.0
72584	PHP	84	walkor_Workerman_AsyncTcpConnection_8693	izvuci geografsku širinu i dužinu iz datog unosa	Asinhrona TCP konekcija.	0.0
137000	PHP	0	dompdf_dompdf_Frame_593	upit	Vratite granični okvir frame-a	0.0
135224	PHP	24	ramsey_uuid_UuidFactory_1998	određivanje proteklog vremena korišćenjem časovnika	Vraća RFC 4122 varijantu Uuid, kreiranu od ponuđenih bajtova i verzije	0.0
57171	PHP	71	Intervention_image_Driver_648	jedinstveni elementi	Proveri da li je dati argument ispravljen sa trenutnim ograničenjem.	0.0
84149	PHP	49	Intervention_image_File_482	pretvaranje html stranice u pdf	 Vra?a veli?inu fajla	0.0
57560	PHP	60	Intervention_image_Encoder_583	prilagođeni http odgovor greške	Procesuiraj i vrati šifrovanu sliku kao GIF string.	0.0
30435	PHP	35	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_545	filtriranje niza	Pomoćna funkcija koja pravi dbObject koji vraća JSON.	0.0
55084	PHP	84	Intervention_image_Color_569	izvuci geografsku širinu i dužinu iz datog unosa	Dohvati int vrednost trenutne instance boje.	0.0
39339	PHP	39	hamcrest_hamcrest-php_FactoryGenerator_1797	dohvati naziv za vrednost enumerisanog tipa podatka	Klasa koja kontroliše postupak izdvajanja i generisanja datoteka fabričkih metoda.	0.0
123758	PHP	58	googleapis_google-api-php-client_ClientTest_679	dohvatanje jedinstvenog identifikatora trenutnog procesa	Testiranje da Refresh Token nije postavljen kada je novi osveženi token vraćen.	0.0
65737	PHP	37	PHPOffice_PHPExcel_PHPExcel_86	parsiranje json datoteke	PHP implementacija klase za rad sa Ekselom.	0.0
10183	PHP	83	jorgecasas_php-ml_EigenvalueDecomposition_1002	sve permutacije liste	Izvršava deljenje dva kompleksna broja.	0.0
88117	PHP	17	Intervention_image_PolygonShape_691	dijagram rasejanja	 Kreira novu instancu poligona	0.0
144051	PHP	51	phalcon_cphalcon_Safe_179	kako nasumično izabrati broj	Generišite sve datoteke u izlaznom direktorijumu	0.0
15456	PHP	56	markrogoyski_math-php_Divergence_3516	deserializacija json-a	Kulbak-Leiblerova divergencija, odnosno relativna entropija je mera razlike između dve raspodele verovatnoća.	0.0
35972	PHP	72	src_Regressors_Ridge_992	izvlačenje podataka iz sadržaja html koda	Grebeno regularizovani linearni model zasnovan na metodi najmanjih kvadrata. Osim regularizacije isti kao običan linearni model.	0.0
96207	PHP	7	PHPOffice_PHPWord_CollectionTest_1048	konfuziona matrica	Testna kolekcija	0.0
114491	PHP	91	briannesbitt_Carbon_CarbonImmutable_4	otpakovanje podataka iz tekstualne datoteke	Kreira  vrlo stari datum koji predstavlja po?etak vremena.	0.0
30224	PHP	24	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_540	određivanje proteklog vremena korišćenjem časovnika	Postavlja ime konekcije koja će se koristiti u sledećem upitu.	0.0
93240	PHP	40	PHPOffice_PHPExcel_Cell_183	šifriraj url	Vra?a stil ?elije	0.0
124617	PHP	17	getgrav_grav_Grav_1205	dijagram rasejanja	Pokušava da pronađe medije, druge datoteke i preuzme ih	0.0
111554	PHP	54	bobthecow_psysh_Configuration_1528	hashset za određivanje broja različitih elemenata	Proveravnje da li treba koristiti završetak kartice. Ako `setUseTabCompletion` je postavljena na tačno, ali čitanje linije nije zapravo dostupno, ovo uvek vraća tačno.	0.0
36189	PHP	89	PrestaShop_PrestaShop_Attachment_813	kako pročitati sadržaj iz .gz zapakovanog fajla	Glavna klasa za priložene fajlove.	0.0
64300	PHP	0	PHPOffice_PHPExcel_Cell_176	upit	Odredi da li ćelija sadrži hyperlink.	0.0
114472	PHP	72	briannesbitt_Carbon_CarbonImmutable_4	izvlačenje podataka iz sadržaja html koda	Kreira  vrlo stari datum koji predstavlja po?etak vremena.	0.0
154553	PHP	53	walkor_Workerman_Worker_7009	Nelder-Mead optimizacija	Analizirajte adresu lokalnog soketa	0.0
133374	PHP	74	markrogoyski_math-php_LinearModel_3633	dohvatanje svih roditelja xml čvora	Dobijanje regresionih parametara (koeficijenata) m = nagib  b = y presek	0.0
38431	PHP	31	getgrav_grav_Cache_1967	dohvatanje unutrašnjeg svojstva html taga	Klasa GravCache se širom Grav-a za čuvanje i preuzimanje predmemoiranih podataka.Koristi biblioteku DoctrineCache i podržava razne vrste kašnjenja.	0.0
37714	PHP	14	Sylius_Sylius_LaminasPriorityQueueStub_459	upisivanje u csv datoteku	Deserializuj string u objekat prioritetnog reda.	0.0
46330	PHP	30	CachetHQ_Cachet_TestListener_1207	odprema json datoteke pomoću HttpClient POST zahteva	Pokreni testni paket.	0.0
114325	PHP	25	briannesbitt_Carbon_AddTest_402	parsiranje binarne datoteke u prilagođenu klasu	Testiramke metode bez množine sa nepodrazumevanim argumentima.	0.0
81762	PHP	62	Intervention_image_ColorizeCommand_660	zamena http entiteta	 Menja balans na razli?itim RGB kanalima boja	0.0
69186	PHP	86	PHPOffice_PHPWord_TemplateProcessorTest_1027	pretvoriti uint8 niz u sliku	Funkcija za testiranje da li se XSL tabela stilova može primeniti.	0.0
142948	PHP	48	spatie_array-functions_array_functions_1062	prekopiraj u klibord	Prikazuje niz sa jedinstvenim vrednostima iz svih zadatih nizova	0.0
142508	PHP	8	symfony_http-foundation_Response_8045	postavljanje radnog direktorijuma	Čisti ili ispira izlazne bafere do ciljanog nivoa. Rezultatni nivo može biti veći od ciljnog ako je naišao na ne uklonjivi bafer	0.0
146259	PHP	59	getgrav_grav_Composer_1482	regex ne razlikuje velika i mala slova	Vrati putanju izvršne datoteke kompozera	0.0
69542	PHP	42	PHPOffice_PHPWord_TemplateProcessor_947	kako isprazniti niz	Zameni blok.	1.0
66361	PHP	61	PHPOffice_PHPWord_FootnotePropertiesTest_1051	kako odrediti da li je string valida reč	Test će izbaciti izuzetak ukoliko su prosleđene vrednosti za poziciju pogrešne.	0.0
141176	PHP	76	predis_predis_ClusterStrategy_2164	podvuci tekst u label vidžetu	Izdvaja ključ iz naredbe sa više ključeva samo kada svi ključevi u polju argumenata proizvode isto heširanje	0.0
136901	PHP	1	fzaninotto_Faker_Iban_928	pretvaranje int u string	Izračunava mod97 na numeričkom nizu	0.0
93783	PHP	83	PHPOffice_PHPExcel_Comment_219	sve permutacije liste	Kreiranje novog PHPExcel_Comment	0.0
115355	PHP	55	briannesbitt_Carbon_CarbonInterval_219	kako dohvatiti naziv tabele iz baze	Prikazuje trenutnu konfiguraciju za mikrosekunde u sekundi.	0.0
41473	PHP	73	markrogoyski_math-php_WeightedLinear_3603	toplotna mapa iz 3d koordinata	Ponderisana linearna regresija - metoda njamanjih kvadrata. Model sa jednom promenljivom obješnjenje. Pronalazi linearnu funkciju koja prolazi kroz skup od n tačaka na takav način da je prosečna vrednost kvadrata odstupanja minimalna (odstupanje je razlika između stvarne izlazne vrednosti podataka za obučavanje i vrednosti koja predviđa linearna funkcija).	0.0
91351	PHP	51	PHPOffice_PHPExcel_Calculation_149	kako nasumično izabrati broj	Menja naziv keša ra?unanja za navedeni radni list	0.0
120105	PHP	5	cakephp_cakephp_BaseAuthenticate_1177	čuvanje liste u datoteku	Vraća objekt upita za preuzimanje korisnika iz baze podataka.	0.0
81379	PHP	79	Intervention_image_Color_636	dohvati opis http statusnog koda	 Vra?a RGB crvenu vrednost trenutne boje	0.0
77029	PHP	29	FriendsOfPHP_PHP-CS-Fixer_AbstractLinesBeforeNamespaceFixer_6880	dohvatanje putanje izvršavanja	 Osigurati da je broj preloma prefiksa imena prostora unutar zadatog opsega. 	0.0
58461	PHP	61	Intervention_image_FilterInterface_563	kako odrediti da li je string valida reč	Primeni filtere na datoj slici.	0.0
125849	PHP	49	wallabag_wallabag_AnnotationRepository_2419	pretvaranje html stranice u pdf	Uklonite sve napomene za korisnički ID. Koristi se kada korisnik žželi da resetuje sve informacije	0.0
30543	PHP	43	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_550	kako dohvatiti današnji datum	Ovaj metod omogućava specifikaciju višestrukih opcija za SQL upit.	0.0
80178	PHP	78	Intervention_image_ChecksumCommand_548	kopiranje putanje fajla	 Ra?una kontolnu sumu za datu sliku	0.0
23381	PHP	81	php-fig_http-message_ResponseInterface_2425	konvertuj string datum u yyyymmdd format	Vraća status odgovora. Status je trocifreni ceo broj i rezultat je pokušaja servera da razume i zadovolji zahtev.	0.0
125514	PHP	14	symfony_http-kernel_UriSigner_3083	upisivanje u csv datoteku	Potpisuje URI linkove	0.0
155336	PHP	36	walkor_Workerman_Worker_8666	mapa u json	Podesite unix korisnika i grupu za trenutni proces	0.0
98603	PHP	3	PHPOffice_PHPWord_SettingsTest_1020	pretvaranje string u datum	 Test u?itavanja konfiguracije	0.0
112903	PHP	3	botman_botman_BotMan_1271	pretvaranje string u datum	Vra?a ime parametara za rutu.	0.0
32487	PHP	87	ircmaxell_RandomLib_Generator_651	memoizacija na disk - persistentna memoizacija	Klasa generatora nsaumičnih brojeva. Koristiti ovu fabriku za generisanje nasumičnih brojeva kriptografskog kvaliteta.	0.0
147958	PHP	58	owncloud_core_AppConfig_1354	dohvatanje jedinstvenog identifikatora trenutnog procesa	Postavlja vrednost. Ako ključ nije postojao pre nego što će biti stvoren	0.0
2578	PHP	78	PHPOffice_PHPExcel_Calculation_159	kopiranje putanje fajla	Uporedi dva stringa na isti način kao strcmp(), ali da sva slova budu velika.	0.0
150145	PHP	45	phalcon_cphalcon_Autoloader_1549	inicijalizacija niza	Dodajte autoloader u red autoloadera	0.0
48002	PHP	2	DesignPatternsPHP_DesignPatternsPHP_Receiver_6405	red sa prioritetom	Omogući prijemniku da prikaže datum poruke.	0.0
77008	PHP	8	FriendsOfPHP_PHP-CS-Fixer_AbstractLinesBeforeNamespaceFixer_6880	postavljanje radnog direktorijuma	 Osigurati da je broj preloma prefiksa imena prostora unutar zadatog opsega. 	0.0
88388	PHP	88	Intervention_image_RectangleCommand_557	parsiranje argumenata komandne linije	Crta pravougaonik na datu sliku	0.0
137447	PHP	47	composer_composer_Cache_2474	pročitaj svojstva datoteke	Čita/piše u fajl sistem keš memoriju	0.0
50745	PHP	45	Intervention_image_AbstractDecoder_422	inicijalizacija niza	Odredi da li je trenutan izvor podatka slike iz GD resursa.	0.0
116895	PHP	95	briannesbitt_Carbon_CarbonInterval_259	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Određuje da li je instanca nejednaka nekoj drugoj	0.0
149590	PHP	90	symfony_http-kernel_HttpKernelBrowser_3027	slanje binarnih podataka preko seriske veze	Podnosi zahtev	0.0
646	PHP	46	DesignPatternsPHP_DesignPatternsPHP_HelloCommand_6673	kako obrnuti string	Izvrši i ispiši “Zdravo svete”	0.0
72105	PHP	5	php-pm_php-pm_ProcessSlave_1636	čuvanje liste u datoteku	Rukovodi pristiglim zahtevima i transformiše zahtev u odgovor referencom.	0.0
105756	PHP	56	PrestaShop_PrestaShop_CMSCategory_851	deserializacija json-a	Brisanje stranica u CMSCategory koje su za brisanje. 	0.0
29485	PHP	85	thephpleague_csv_Writer_483	kako proveriti da je checkbox štikliran	Klasa koja upisuje zapise u CSV dokument.	0.0
43915	PHP	15	BookStackApp_BookStack_2015_08_09_093534_create_page_revisions_table_775	pretvaranje decimalnog u heksadecimalni broj	Pokreni migraciju	0.0
24501	PHP	1	squizlabs_PHP_CodeSniffer_Runner_912	pretvaranje int u string	Pretvara sve PHP greške u izuzetke. Ovaj metod prisiljava sniff da prestane procesiranje ako nije u stanju da rukuje specifičnim delom koda umesto da nastavlja i potencijalno upadne u petlju.	0.0
45988	PHP	88	CachetHQ_Cachet_SmokeTest_1199	parsiranje argumenata komandne linije	Ovo je klasa za smoke testiranje.	0.0
30963	PHP	63	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_559	sakrij atribute datoteke	Ovaj metod vraća ID poslednje dodate stavke.	0.0
82992	PHP	92	Intervention_image_Decoder_646	pozicije podstingova u stringu	Pretvara objekat u jedan frame Imagick objekta uklanjanjem svih frejmova osim prvog	0.0
107308	PHP	8	Sylius_Sylius_LaminasPriorityQueueStub_458	postavljanje radnog direktorijuma	 Serijalizacija strukture podataka	0.0
33546	PHP	46	denissimon_prediction-builder_PredictionBuilder_744	kako obrnuti string	Suma kvadrata vrednosti vektora.	0.0
79055	PHP	55	Intervention_image_AbstractDriver_444	kako dohvatiti naziv tabele iz baze	 Vra?a ime klase za dato ime komande 	0.0
130187	PHP	87	yiisoft_yii2_DevController_956	memoizacija na disk - persistentna memoizacija	Dobija listu jezika prihvatljivih za klijentski pregledač	0.0
71974	PHP	74	markrogoyski_math-php_StandardNormal_3289	dohvatanje svih roditelja xml čvora	Budući da se tabele verovatnoće ne mogu ispisati za svaku normalnu raspodelu, jer postoji beskrajna raznolikost normalnih raspodela, uobičajna je praksa da se normala pretvori u standardnu normalu, a zatim koristi standardna normalna tabela za pronalaženje verovatnoća. Ova tabela je data samo radi potpunosti. Uobičajno je da udžbenici statistike uključuju ovu tabelu pa to radi i ova biblioteka. Bolje je koristiti standardnu CDF funkciju normalne raspodele kada je Z rezultat potreban.	0.0
38706	PHP	6	symfony_http-kernel_ConfigDataCollector_3168	postgresql konekcija	Pokušaj dohvatiti informacije trenutne verzije Symphony	0.0
53815	PHP	15	Intervention_image_Argument_542	pretvaranje decimalnog u heksadecimalni broj	Definiši trenutni argument kao neophodan.	0.0
